thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,elected,female,votepct,dwnom1,deleg_size,speaker,subchr,afam,latino,votepct_sq,power,chair,state_leg,state_leg_prof,majority,maj_leader,min_leader,meddist,majdist,all_bills,all_aic,all_abc,all_pass,all_law,les,seniority,benchmark,expectation,TotalInParty,RankInParty
1786,"Atkinson, Eugene",94602,97,1981,PA,25,1,1978,0,67,0.07,25,0,0,0,0,4489,0,0,0,0,1,0,0,0.130999997,0.379999995,9,0,0,0,0,0.100786406,2,0.408468366,1,251,207
1787,"AuCoin, Les",14201,97,1981,OR,1,1,1974,0,66,-0.216999993,4,0,0,0,0,4356,1,0,1,0.232999995,1,0,0,0.155999988,0.09300001,16,3,1,1,0,0.578542133,4,0.539345801,2,251,139
1788,"Badham, Robert",14403,97,1981,CA,40,0,1976,0,70,0.523999989,43,0,0,0,0,4900,0,0,1,0.526000023,0,0,0,0.584999979,0.833999991,6,1,1,1,1,0.606741304,3,0.383373737,3,195,54
1789,"Bafalis, L.",14003,97,1981,FL,10,0,1972,0,79,0.293000013,15,0,0,0,0,6241,1,0,1,0.224000007,0,0,0,0.354000002,0.602999985,15,2,0,0,0,0.284064534,5,0.514251173,2,195,87
1790,"Bailey, Donald",14603,97,1981,PA,21,1,1978,0,68,-0.319000006,25,0,0,0,0,4624,1,0,0,0,1,0,0,0.258000016,0.009000006,23,0,0,0,0,0.272860757,2,0.408468366,2,251,172
1791,"Bailey, Wendell",14800,97,1981,MO,8,0,1980,0,57,0.432000011,10,0,0,0,0,3249,0,0,1,0.266000003,0,0,0,0.493000001,0.741999984,5,1,0,0,0,0.116221114,1,0.252496302,1,195,147
1792,"Barnard, Doug",14404,97,1981,GA,10,1,1976,0,80,-0.016000001,10,0,0,0,0,6400,0,0,0,0,1,0,0,0.044999998,0.294,15,2,1,1,1,0.762293699,3,0.473907083,3,251,117
1793,"Barnes, Michael",14604,97,1981,MD,8,1,1978,0,59,-0.365999997,8,0,1,0,0,3481,0,0,0,0,1,0,0,0.305000007,0.055999998,9,0,1,1,1,0.588848391,2,1.630159378,1,251,137
1794,"Beard, Robin",14004,97,1981,TN,6,0,1972,0,100,0.213,8,0,0,0,0,10000,0,0,0,0,0,0,0,0.273999989,0.523000002,19,3,0,0,0,0.397827443,5,0.514251173,2,195,72
1795,"Bedell, Berkley",14205,97,1981,IA,6,1,1974,0,64,-0.263999999,6,0,1,0,0,4096,0,0,0,0,1,0,0,0.202999994,0.046,29,5,1,1,1,1.760173309,4,1.761036873,2,251,68
1796,"Beilenson, Anthony",14405,97,1981,CA,23,1,1976,0,63,-0.495999992,43,0,0,0,0,3969,1,0,1,0.526000023,1,0,0,0.435000002,0.18599999,7,0,0,0,0,0.076204355,3,0.473907083,1,251,220
1797,"Benedict, Cleve",14801,97,1981,WV,2,0,1980,0,56,0.252000004,4,0,0,0,0,3136,0,0,0,0,0,0,0,0.312999994,0.561999977,2,1,1,1,1,1.142194664,1,0.252496302,3,195,18
1798,"Benjamin, Adam",14406,97,1981,IN,1,1,1976,0,72,-0.238999993,11,0,1,0,0,5184,1,0,1,0.143000007,1,0,0,0.177999988,0.07100001,7,2,3,3,3,2.744725579,3,1.695598125,3,251,39
1799,"Bennett, Charles",633,97,1981,FL,3,1,1948,0,77,-0.074000001,15,0,1,0,0,5929,0,0,1,0.224000007,1,0,0,0.013000001,0.236000001,66,7,2,2,1,1.910052147,17,2.611740112,2,251,63
1800,"Bereuter, Doug",14605,97,1981,NE,1,0,1978,0,79,0.193000004,3,0,0,0,0,6241,0,0,1,0.216000006,0,0,0,0.254000008,0.503000021,14,5,2,2,1,1.55241994,2,0.31793502,3,195,8
1801,"Bethune, Ed",14606,97,1981,AR,2,0,1978,0,79,0.279000014,4,0,0,0,0,6241,0,0,0,0,0,0,0,0.340000004,0.588999987,5,0,1,1,1,0.151201266,2,0.31793502,1,195,134
1802,"Bevill, Tom",11000,97,1981,AL,4,1,1966,0,98,-0.163000003,7,0,1,0,0,9604,1,0,1,0.085000001,1,0,0,0.102000006,0.147,3,1,2,1,1,1.361848776,8,2.022791624,2,251,86
1803,"Biaggi, Mario",12003,97,1981,NY,10,1,1968,0,94,-0.324000001,39,0,1,0,0,8836,0,0,0,0,1,0,0,0.263000011,0.014000001,65,12,8,2,0,3.632980696,7,1.957352996,3,251,28
1804,"Bingham, Jonathan",10705,97,1981,NY,22,1,1964,0,84,-0.515999973,39,0,1,0,0,7056,0,0,0,0,1,0,0,0.454999983,0.20599997,24,13,5,4,2,4.128353765,9,2.088230371,3,251,24
1805,"Blanchard, James",14206,97,1981,MI,18,1,1974,0,65,-0.354999989,19,0,1,0,0,4225,0,0,0,0,1,0,0,0.294,0.044999991,11,4,3,1,1,1.791526192,4,1.761036873,2,251,67
1806,"Bliley, Tom",14802,97,1981,VA,3,0,1980,0,52,0.326000005,10,0,0,0,0,2704,0,0,0,0,0,0,0,0.386999995,0.635999978,5,1,1,1,1,0.61411592,1,0.252496302,3,195,52
1807,"Boggs, Corinne",14067,97,1981,LA,2,1,1973,1,NA,-0.330000013,8,0,0,0,0,NA,1,0,0,0,1,0,0,0.269000024,0.020000013,7,2,2,2,2,1.181525944,5,0.604784489,3,251,93
1808,"Boland, Edward",830,97,1981,MA,2,1,1952,0,67,-0.335000008,12,0,1,0,0,4489,1,0,1,0.386000007,1,0,0,0.274000019,0.025000008,14,8,8,7,7,7.58025464,15,2.480862617,3,251,6
1809,"Bolling, Richard",835,97,1981,MO,5,1,1948,0,70,-0.495999992,10,0,0,0,0,4900,1,1,0,0,1,0,0,0.435000002,0.18599999,3,0,1,1,1,1.035120891,17,3.850003004,1,251,100
1810,"Boner, William",14607,97,1981,TN,5,1,1978,0,65,-0.208000004,8,0,0,0,0,4225,0,0,1,0.149000004,1,0,0,0.147,0.101999998,6,0,0,0,0,0.07374615,2,0.408468366,1,251,223
1811,"Bonior, David",14407,97,1981,MI,12,1,1976,0,55,-0.575999975,19,0,0,0,0,3025,1,0,1,0.463,1,0,0,0.514999986,0.265999973,4,1,0,0,0,0.084264449,3,0.473907083,1,251,215
1812,"Bonker, Don",14208,97,1981,WA,3,1,1974,0,63,-0.333999991,7,0,1,0,0,3969,0,0,0,0,1,0,0,0.273000002,0.023999991,18,6,3,3,2,2.632473999,4,1.761036873,2,251,41
1813,"Bowen, David",14005,97,1981,MS,2,1,1972,0,70,-0.152999997,5,0,1,0,0,4900,0,0,0,0,1,0,0,0.092,0.157000005,10,2,0,0,0,0.222609408,5,1.826475501,1,251,179
1814,"Breaux, John",13056,97,1981,LA,7,1,1972,0,NA,-0.018999999,8,0,1,0,0,NA,0,0,0,0,1,0,0,0.041999999,0.291000009,32,20,14,12,7,8.584772723,5,1.826475501,3,251,3
1815,"Brinkley, Jack",11005,97,1981,GA,3,1,1966,0,100,-0.100000001,10,0,1,0,0,10000,0,0,1,0.142000005,1,0,0,0.039000001,0.209999993,23,12,5,5,2,4.115485529,8,2.022791624,3,251,25
1816,"Brodhead, William",14209,97,1981,MI,17,1,1974,0,73,-0.479000002,19,0,0,0,0,5329,1,0,1,0.463,1,0,0,0.418000013,0.169,26,3,0,0,0,0.483864618,4,0.539345801,2,251,149
1817,"Brooks, Jack",1077,97,1981,TX,9,1,1952,0,100,-0.386000007,24,0,1,0,0,10000,0,1,1,0.191,1,0,0,0.325000018,0.076000005,22,14,9,8,3,5.854990564,15,4.940816402,2,251,15
1818,"Broomfield, William",1087,97,1981,MI,19,0,1956,0,73,0.230000004,19,0,0,0,0,5329,0,0,1,0.463,0,0,0,0.291000009,0.540000021,11,1,1,1,1,0.67802925,13,1.037760854,2,195,43
1819,"Brown, Clarence",10786,97,1981,OH,7,0,1965,0,76,0.284999996,23,0,0,0,0,5776,0,0,0,0,0,0,0,0.345999986,0.594999969,27,4,1,1,0,1.094943663,9,0.776006043,2,195,21
1820,"Brown, George",10573,97,1981,CA,36,1,1972,0,53,-0.519999981,43,0,1,0,0,2809,0,0,1,0.526000023,1,0,0,0.458999991,0.209999979,19,4,3,1,1,1.100398726,5,1.826475501,2,251,99
1821,"Brown, Hank",14803,97,1981,CO,4,0,1980,0,68,0.497000009,5,0,0,0,0,4624,0,0,1,0.284000009,0,0,0,0.558000028,0.806999981,12,1,0,0,0,0.19242547,1,0.252496302,2,195,110
1822,"Broyhill, James",10574,97,1981,NC,10,0,1962,0,70,0.268000007,11,0,0,0,0,4900,0,0,0,0,0,0,0,0.328999996,0.578000009,16,6,1,1,0,1.079107184,10,0.841444731,2,195,23
1823,"Burgener, Clair",14007,97,1981,CA,43,0,1972,0,87,0.287,43,0,0,0,0,7569,1,0,1,0.526000023,0,0,1,0.34799999,0.597000003,6,2,1,1,1,0.671340113,5,0.514251173,2,195,44
1824,"Burton, John",14076,97,1981,CA,5,1,1974,0,51,-0.347000003,43,0,1,0,0,2601,0,0,1,0.526000023,1,0,0,0.286000013,0.037000004,18,2,1,1,1,0.361519649,4,1.761036873,1,251,160
1825,"Burton, Phillip",10577,97,1981,CA,6,1,1964,0,69,-0.61500001,43,0,1,0,0,4761,0,0,1,0.526000023,1,0,0,0.55400002,0.305000007,69,8,5,3,1,2.420518327,9,2.088230371,2,251,46
1826,"Butler, M.",13055,97,1981,VA,6,0,1972,0,99,0.338,10,0,0,0,0,9801,0,0,1,0.164000005,0,0,0,0.398999989,0.648000002,13,4,1,0,0,0.518858276,5,0.514251173,2,195,57
1827,"Byron, Beverly",14608,97,1981,MD,6,1,1978,1,70,-0.017000001,8,0,0,0,0,4900,0,0,0,0,1,0,0,0.044,0.293000013,6,0,0,0,0,0.07374615,2,0.408468366,1,251,222
1828,"Campbell, Carroll",14609,97,1981,SC,4,0,1978,0,93,0.294999987,6,0,0,0,0,8649,1,0,1,0.280999988,0,0,0,0.355999976,0.604999959,9,3,1,1,1,0.445131749,2,0.31793502,2,195,65
1829,"Carman, Gregory",14804,97,1981,NY,3,0,1980,0,50,0.307000011,39,0,0,0,0,2500,0,0,0,0,0,0,0,0.368000001,0.616999984,11,1,0,0,0,0.189967265,1,0.252496302,2,195,112
1830,"Carney, William",14610,97,1981,NY,1,0,1978,0,56,0.301999986,39,0,0,0,0,3136,0,0,0,0,0,0,0,0.362999976,0.611999989,3,0,0,0,0,0.036873075,2,0.31793502,1,195,184
1831,"Chappell, Bill",12007,97,1981,FL,4,1,1968,0,66,-0.078000002,15,0,0,0,0,4356,1,0,1,0.224000007,1,0,0,0.017000001,0.231999993,36,2,1,1,1,0.614714766,7,0.735661924,2,251,131
1832,"Chappie, Eugene",14805,97,1981,CA,1,0,1980,0,54,0.393999994,43,0,0,0,0,2916,0,0,1,0.526000023,0,0,0,0.454999983,0.703999996,9,2,1,1,1,0.688547548,1,0.252496302,3,195,42
1833,"Cheney, Dick",14611,97,1981,WY,1,0,1978,0,69,0.449999988,1,0,0,0,0,4761,0,0,0,0,0,0,0,0.510999978,0.75999999,4,2,0,0,0,0.158696078,2,0.31793502,1,195,131
1834,"Chisholm, Shirley",12008,97,1981,NY,12,1,1968,1,87,-0.523000002,39,0,0,1,0,7569,1,0,1,0.407000005,1,0,0,0.462000012,0.213,5,0,0,0,0,0.061455125,7,0.735661924,1,251,226
1835,"Clausen, Don",10579,97,1981,CA,2,0,1963,0,54,0.133000001,43,0,0,0,0,2916,0,0,0,0,0,0,0,0.194000006,0.442999989,14,2,1,1,1,0.769668314,10,0.841444731,2,195,36
1836,"Clay, William",12009,97,1981,MO,1,1,1968,0,70,-0.629999995,10,0,1,1,0,4900,0,0,0,0,1,0,0,0.569000006,0.319999993,19,1,0,0,0,0.288295465,7,1.957352996,1,251,170
1837,"Clinger, William",14612,97,1981,PA,23,0,1978,0,74,0.123000003,25,0,0,0,0,5476,0,0,0,0,0,0,0,0.184,0.432999998,3,1,0,0,0,0.091639064,2,0.31793502,1,195,161
1838,"Coats, Daniel",14806,97,1981,IN,4,0,1980,0,61,0.31099999,11,0,0,0,0,3721,0,0,0,0,0,0,0,0.371999979,0.620999992,3,0,0,0,0,0.036873075,1,0.252496302,1,195,183
1839,"Coelho, Anthony",14613,97,1981,CA,15,1,1978,0,72,-0.368000001,43,0,0,0,1,5184,0,0,0,0,1,0,0,0.307000011,0.058000002,20,1,2,2,1,0.598087577,2,0.408468366,2,251,135
1840,"Coleman, E.",14410,97,1981,MO,6,0,1976,0,71,0.229000002,10,0,0,0,0,5041,0,0,1,0.266000003,0,0,0,0.289999992,0.538999975,14,2,0,0,0,0.271773508,3,0.383373737,2,195,91
1841,"Collins, Cardiss",14068,97,1981,IL,7,1,1973,1,85,-0.547999978,24,0,1,1,0,7225,0,0,0,0,1,0,0,0.486999989,0.237999976,23,0,0,0,0,0.282693577,5,1.826475501,1,251,171
1842,"Collins, James",11066,97,1981,TX,3,0,1968,0,79,0.768000007,24,0,0,0,0,6241,0,0,0,0,0,0,0,0.828999996,1.077999949,58,8,0,0,0,1.151007364,7,0.645128608,3,195,17
1843,"Conable, Barber",10712,97,1981,NY,35,0,1964,0,72,0.370999992,39,0,0,0,0,5184,1,0,1,0.407000005,0,0,0,0.431999981,0.680999994,44,8,3,2,2,3.286426742,9,0.776006043,3,195,1
1844,"Conte, Silvio",2009,97,1981,MA,1,0,1958,0,75,-0.075000003,12,0,0,0,0,5625,1,0,1,0.386000007,0,0,0,0.014000003,0.234999999,21,3,0,0,0,0.402743853,12,0.972322166,1,195,71
1845,"Conyers, John",10713,97,1981,MI,1,1,1964,0,95,-0.75,19,0,1,1,0,9025,0,0,0,0,1,0,0,0.68900001,0.439999998,18,8,0,0,0,0.672777764,9,2.088230371,1,251,122
1846,"Corcoran, Tom",14411,97,1981,IL,15,0,1976,0,77,0.289000005,24,0,0,0,0,5929,0,0,0,0,0,0,0,0.349999994,0.598999977,23,2,0,0,0,0.392225554,3,0.383373737,2,195,73
1847,"Corrada, Baltasar",NA,97,1981,PR,1,1,1977,0,NA,NA,1,0,0,0,1,NA,0,0,0,NA,0,0,0,NA,NA,18,1,1,1,0,0.493592206,3,0.383373737,2,0,0
1848,"Cotter, William",13009,97,1981,CT,1,1,1970,0,63,NA,6,0,1,0,0,3969,1,0,0,0,1,0,0,NA,NA,5,0,0,0,0,0.061455125,6,1.891914248,1,251,225
1849,"Coughlin, Lawrence",12010,97,1981,PA,13,0,1968,0,71,0.173999995,25,0,0,0,0,5041,1,0,1,0.344999999,0,0,0,0.234999999,0.483999997,4,1,0,0,0,0.103930089,7,0.645128608,1,195,154
1850,"Courter, Jim",14614,97,1981,NJ,13,0,1978,0,72,0.245000005,15,0,0,0,0,5184,0,0,0,0,0,0,0,0.305999994,0.555000007,8,0,0,0,0,0.098328201,2,0.31793502,1,195,158
1851,"Coyne, James",14807,97,1981,PA,8,0,1980,0,51,0.191,25,0,0,0,0,2601,0,0,0,0,0,0,0,0.252000004,0.500999987,9,1,0,0,0,0.165385214,1,0.252496302,2,195,125
1852,"Coyne, William",14808,97,1981,PA,14,1,1980,0,70,-0.499000013,25,0,0,0,0,4900,0,0,1,0.344999999,1,0,0,0.438000023,0.18900001,2,0,0,0,0,0.02458205,1,0.343029648,1,251,240
1853,"Craig, Larry",14809,97,1981,ID,1,0,1980,0,54,0.495999992,2,0,0,0,0,2916,0,0,1,0.179000005,0,0,0,0.556999981,0.805999994,9,0,0,0,0,0.110619226,1,0.252496302,1,195,151
1854,"Crane, Daniel",14615,97,1981,IL,22,0,1978,0,69,0.727999985,24,0,0,0,0,4761,0,0,0,0,0,0,0,0.788999975,1.037999988,8,0,0,0,0,0.098328201,2,0.31793502,1,195,157
1855,"Crane, Philip",12041,97,1981,IL,12,0,1969,0,74,0.746999979,24,0,0,0,0,5476,1,0,0,0,0,0,0,0.807999969,1.056999922,55,6,1,0,0,1.109512958,7,0.645128608,3,195,19
1856,"Crockett, George",14681,97,1981,MI,13,1,1980,0,92,-0.58099997,19,0,0,1,0,8464,0,0,0,0,1,0,0,0.519999981,0.270999968,0,0,0,0,0,0,1,0.343029648,1,251,251
1857,"D'Amours, Norman",14284,97,1981,NH,1,1,1974,0,61,-0.165999994,2,0,1,0,0,3721,0,0,0,0,1,0,0,0.104999997,0.144000009,17,5,5,2,0,1.993607699,4,1.761036873,2,251,61
1858,"Daniel, Robert",14013,97,1981,VA,4,0,1972,0,61,0.374000013,10,0,0,0,0,3721,0,0,0,0,0,0,0,0.435000002,0.684000015,6,0,0,0,0,0.07374615,5,0.514251173,1,195,165
1859,"Daniel, W.",12011,97,1981,VA,5,1,1968,0,100,0.187999994,10,0,1,0,0,10000,0,0,1,0.164000005,1,0,0,0.248999998,0.497999996,9,2,0,0,0,0.190652743,7,1.957352996,1,251,184
1860,"Danielson, George",13010,97,1981,CA,30,1,1970,0,72,-0.50999999,43,0,1,0,0,5184,0,0,1,0.526000023,1,0,0,0.449000001,0.199999988,41,18,11,10,6,6.477121802,6,1.891914248,3,251,12
1861,"Dannemeyer, William",14616,97,1981,CA,39,0,1978,0,76,0.625,43,0,0,0,0,5776,0,0,1,0.526000023,0,0,0,0.68599999,0.935000002,10,0,0,0,0,0.122910251,2,0.31793502,1,195,143
1862,"Daschle, Thomas",14617,97,1981,SD,1,1,1978,0,66,-0.214000002,2,0,0,0,0,4356,0,0,0,0,1,0,0,0.152999997,0.096000001,29,5,1,0,0,0.713056472,2,0.408468366,3,251,120
1863,"Daub, Hal",14810,97,1981,NE,2,0,1980,0,53,0.363999993,3,0,0,0,0,2809,0,0,0,0,0,0,0,0.424999982,0.673999965,4,0,0,0,0,0.0491641,1,0.252496302,1,195,177
1864,"Davis, Robert",14618,97,1981,MI,11,0,1978,0,66,0.071000002,19,0,0,0,0,4356,0,0,1,0.463,0,0,0,0.131999999,0.381000012,14,1,0,0,0,0.21700752,2,0.31793502,2,195,103
1865,"DeNardis, Lawrence",14811,97,1981,CT,3,0,1980,0,52,-0.028999999,6,0,0,0,0,2704,0,0,1,0.200000003,0,0,0,0.032000002,0.280999988,2,0,0,0,0,0.02458205,1,0.252496302,1,195,188
1866,"Deckard, Joel",14619,97,1981,IN,8,0,1978,0,55,0.177000001,11,0,0,0,0,3025,0,0,1,0.143000007,0,0,0,0.238000005,0.486999989,2,0,0,0,0,0.01474923,2,0.31793502,1,195,190
1867,"Dellums, Ronald",13011,97,1981,CA,8,1,1970,0,56,-0.67900002,43,0,1,1,0,3136,0,1,0,0,1,0,0,0.618000031,0.369000018,32,7,5,3,0,1.604844443,6,4.351868153,1,251,75
1868,"Derrick, Butler",14212,97,1981,SC,3,1,1974,0,60,-0.197999999,6,0,0,0,0,3600,1,0,1,0.280999988,1,0,0,0.136999995,0.112000003,8,1,0,0,0,0.153094189,4,0.539345801,1,251,194
1869,"Derwinski, Edward",2525,97,1981,IL,4,0,1958,0,68,0.229000002,24,0,0,0,0,4624,0,0,1,0.344000012,0,0,0,0.289999992,0.538999975,14,5,2,1,0,0.775777322,12,0.972322166,2,195,35
1870,"Dickinson, William",10717,97,1981,AL,2,0,1964,0,61,0.375,7,0,0,0,0,3721,0,0,0,0,0,0,0,0.43599999,0.685000002,5,0,0,0,0,0.051622305,9,0.776006043,1,195,172
1871,"Dicks, Norman",14413,97,1981,WA,6,1,1976,0,54,-0.307000011,7,0,0,0,0,2916,1,0,0,0,1,0,0,0.246000007,0.002999989,14,1,0,0,0,0.19734188,3,0.473907083,1,251,182
1872,"Dingell, John",2605,97,1981,MI,16,1,1955,0,70,-0.444000006,19,0,1,0,0,4900,0,1,0,0,1,0,0,0.383000016,0.134000003,13,3,1,0,0,0.596043188,14,4.875377655,1,251,136
1873,"Dixon, Julian",14620,97,1981,CA,28,1,1978,0,79,-0.518000007,43,0,1,1,0,6241,1,0,1,0.526000023,1,0,0,0.457000017,0.208000004,5,1,2,2,2,2.187148375,2,1.630159378,2,251,53
1874,"Donnelly, Brian",14621,97,1981,MA,11,1,1978,0,100,-0.270000011,12,0,0,0,0,10000,0,0,1,0.386000007,1,0,0,0.209000006,0.039999988,35,4,1,1,0,0.554559522,2,0.408468366,2,251,142
1875,"Dorgan, Byron",14812,97,1981,ND,1,1,1980,0,57,-0.231999993,1,0,0,0,0,3249,0,0,0,0,1,0,0,0.170999989,0.078000009,16,4,1,1,0,0.633308122,1,0.343029648,3,251,127
1876,"Dornan, Robert",14414,97,1981,CA,27,0,1976,0,51,0.423000008,43,0,0,0,0,2601,0,0,0,0,0,0,0,0.483999997,0.73299998,30,0,1,0,0,0.30072586,3,0.383373737,2,195,86
1877,"Dougherty, Charles",14622,97,1981,PA,4,0,1978,0,63,-0.037,25,0,0,0,0,3969,0,0,0,0,0,0,0,0.024,0.273000002,4,0,0,0,0,0.0491641,2,0.31793502,1,195,176
1878,"Dowdy, Wayne",14874,97,1981,MS,4,1,1981,0,NA,-0.252000004,5,0,0,0,0,NA,0,0,0,0,1,0,0,0.191,0.057999995,2,0,0,0,0,0.02458205,1,0.343029648,1,251,239
1879,"Downey, Thomas",14214,97,1981,NY,2,1,1974,0,56,-0.384000003,39,0,0,0,0,3136,1,0,0,0,1,0,0,0.323000014,0.074000001,37,4,0,0,0,0.676290088,4,0.539345801,2,251,121
1880,"Dreier, David",14813,97,1981,CA,35,0,1980,0,52,0.545000017,43,0,0,0,0,2704,0,0,0,0,0,0,0,0.606000006,0.855000019,11,1,0,0,0,0.180134445,1,0.252496302,2,195,118
1881,"Duncan, John",10719,97,1981,TN,2,0,1964,0,76,0.171000004,8,0,0,0,0,5776,1,0,0,0,0,0,0,0.232000008,0.481000006,57,3,0,0,0,0.882779309,9,0.776006043,2,195,28
1882,"Dunn, Jim",14814,97,1981,MI,6,0,1980,0,51,0.145999998,19,0,0,0,0,2601,0,0,0,0,0,0,0,0.207000002,0.456,4,0,0,0,0,0.0491641,1,0.252496302,1,195,175
1883,"Dwyer, Bernard",14815,97,1981,NJ,15,1,1980,0,NA,-0.419999987,15,0,0,0,0,NA,1,0,1,0.174999997,1,0,0,0.358999997,0.109999985,1,0,0,0,0,0.012291025,1,0.343029648,1,251,244
1884,"Dymally, Mervyn",14816,97,1981,CA,31,1,1980,0,64,-0.61500001,43,0,1,0,0,4096,0,0,1,0.526000023,1,0,0,0.55400002,0.305000007,11,3,1,1,1,0.787561227,1,1.564720631,2,251,116
1885,"Dyson, Roy",14817,97,1981,MD,1,1,1980,0,52,-0.090999998,8,0,0,0,0,2704,0,0,1,0.252000004,1,0,0,0.029999997,0.218999997,9,2,0,0,0,0.210318383,1,0.343029648,2,251,180
1886,"Early, Joseph",14216,97,1981,MA,3,1,1974,0,72,-0.256000012,12,0,0,0,0,5184,1,0,1,0.386000007,1,0,0,0.195000008,0.053999986,2,0,0,0,0,0.00491641,4,0.539345801,1,251,245
1887,"Eckart, Dennis",14818,97,1981,OH,22,1,1980,0,55,-0.240999997,23,0,0,0,0,3025,0,0,1,0.354999989,1,0,0,0.179999992,0.069000006,6,1,0,0,0,0.118679319,1,0.343029648,1,251,197
1888,"Edgar, Robert",14217,97,1981,PA,7,1,1974,0,53,-0.375,25,0,1,0,0,2809,0,0,0,0,1,0,0,0.31400001,0.064999998,15,4,2,2,0,1.486556983,4,1.761036873,2,251,81
1889,"Edwards, Don",10583,97,1981,CA,10,1,1962,0,62,-0.620999992,43,0,1,0,0,3844,0,0,0,0,1,0,0,0.560000002,0.31099999,26,11,8,6,4,3.858275827,10,2.153669119,3,251,27
1891,"Edwards, Jack",10721,97,1981,AL,1,0,1964,0,95,0.105999999,7,0,0,0,0,9025,1,0,0,0,0,0,1,0.166999996,0.416000009,21,2,1,1,1,0.403744034,9,0.776006043,2,195,70
1890,"Edwards, Mickey",14415,97,1981,OK,5,0,1976,0,68,0.381999999,6,0,0,0,0,4624,1,0,0,0,0,0,0,0.442999989,0.691999972,16,1,1,1,1,0.749317195,3,0.383373737,3,195,38
1892,"Emerson, Bill",14819,97,1981,MO,10,0,1980,0,55,0.338,10,0,0,0,0,3025,0,0,0,0,0,0,0,0.398999989,0.648000002,8,3,0,0,0,0.262626167,1,0.252496302,2,195,92
1893,"Emery, David",14218,97,1981,ME,1,0,1974,0,68,0.128999993,2,0,0,0,0,4624,0,0,1,0.180000007,0,0,1,0.189999998,0.438999981,13,2,0,0,0,0.249649663,4,0.448812455,2,195,95
1894,"English, Glenn",14219,97,1981,OK,6,1,1974,0,65,0.007,6,0,1,0,0,4225,0,0,0,0,1,0,0,0.068000004,0.317000002,14,2,2,0,0,0.511093261,4,1.761036873,1,251,146
1895,"Erdahl, Arlen",14623,97,1981,MN,1,0,1978,0,72,0.163000003,8,0,0,0,0,5184,0,0,1,0.210999995,0,0,0,0.224000007,0.47299999,10,2,1,0,0,0.315229029,2,0.31793502,2,195,82
1896,"Erlenborn, John",10722,97,1981,IL,14,0,1964,0,77,0.266000003,24,0,0,0,0,5929,0,0,1,0.344000012,0,0,0,0.326999992,0.575999975,17,5,1,0,0,0.652286825,9,0.776006043,2,195,45
1897,"Ertel, Allen",14416,97,1981,PA,17,1,1976,0,61,-0.165000007,25,0,0,0,0,3721,0,0,0,0,1,0,0,0.10400001,0.144999996,9,2,2,1,1,0.479406799,3,0.473907083,2,251,151
1900,"Evans, Billy",14418,97,1981,GA,8,1,1976,0,75,-0.071000002,10,0,0,0,0,5625,0,0,1,0.142000005,1,0,0,0.010000003,0.238999993,18,5,1,1,0,1.029257606,3,0.473907083,3,251,101
1901,"Evans, Cooper",14820,97,1981,IA,3,0,1980,0,51,0.243000001,6,0,0,0,0,2601,0,0,1,0.266000003,0,0,0,0.30399999,0.552999973,44,3,1,1,1,0.787474596,1,0.252496302,3,195,33
1899,"Evans, David",14220,97,1981,IN,6,1,1974,0,50,-0.043000001,11,0,0,0,0,2500,0,0,0,0,1,0,0,0.017999999,0.26699999,5,1,0,0,0,0.116221114,4,0.539345801,1,251,199
1898,"Evans, Thomas",14417,97,1981,DE,1,0,1976,0,62,0.143999994,1,0,0,0,0,3844,0,0,0,0,0,0,0,0.204999998,0.453999996,2,1,1,1,0,0.620911865,3,0.383373737,3,195,51
1902,"Fary, John",14285,97,1981,IL,5,1,1975,0,80,-0.414000005,24,0,1,0,0,6400,0,0,1,0.344000012,1,0,0,0.353000015,0.104000002,8,2,2,2,1,1.227653169,4,1.761036873,2,251,91
1903,"Fascell, Dante",3078,97,1981,FL,15,1,1954,0,65,-0.407999992,15,0,1,0,0,4225,0,0,1,0.224000007,1,0,0,0.347000003,0.09799999,18,4,3,1,1,1.484579208,14,2.415424109,2,251,82
1904,"Fauntroy, Walter",NA,97,1981,DC,1,1,1970,0,NA,NA,1,0,1,1,0,NA,0,0,0,NA,0,0,0,NA,NA,21,6,4,3,0,1.675732078,6,1.801380873,2,251,72
1905,"Fazio, Vic",14624,97,1981,CA,4,1,1978,0,65,-0.469000012,43,0,1,0,0,4225,1,0,1,0.526000023,1,0,0,0.408000022,0.159000009,17,4,4,2,2,1.47531167,2,1.630159378,2,251,83
1906,"Fenwick, Millicent",14221,97,1981,NJ,5,0,1974,1,78,0.054000001,15,0,0,0,0,6084,0,0,1,0.174999997,0,0,0,0.115000002,0.363999993,10,0,0,0,0,0.113077431,4,0.448812455,1,195,150
1907,"Ferraro, Geraldine",14625,97,1981,NY,9,1,1978,1,58,-0.381999999,39,0,1,0,0,3364,0,0,0,0,1,1,0,0.32100001,0.071999997,20,7,2,1,1,1.399039124,2,1.630159378,2,251,85
1908,"Fiedler, Bobbi",14821,97,1981,CA,21,0,1980,1,49,0.321999997,43,0,0,0,0,2401,0,0,0,0,0,0,0,0.382999986,0.631999969,14,0,0,0,0,0.162241531,1,0.252496302,2,195,127
1909,"Fields, Jack",14822,97,1981,TX,8,0,1980,0,52,0.51700002,24,0,0,0,0,2704,0,0,0,0,0,0,0,0.578000009,0.827000022,11,0,0,0,0,0.135201276,1,0.252496302,2,195,141
